unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
83.2763671875,83.2855224609375,"[9 1 2 0 3]","[3 4 0 4 4]"
80.4931640625,80.5023193359375,"[1 9 9 8 9]","[4 5 2 3 2]"
80.6304931640625,80.6396484375,"[4 8 9 0 4]","[3 3 5 3 8]"
83.5418701171875,83.551025390625,"[2 8 7 7 3]","[9 3 9 2 9]"
136.724853515625,136.7340087890625,"[2 3 3 6 5]","[7 2 2 3 9]"
82.562255859375,82.5714111328125,"[4 2 8 9 0]","[8 3 3 5 3]"
148.0316162109375,148.040771484375,"[4 0 3 5 5]","[8 5 0 8 2]"
87.469482421875,87.4786376953125,"[2 5 7 8 7]","[9 9 6 4 2]"
82.28759765625,82.2967529296875,"[7 3 9 9 9]","[3 0 5 3 2]"
52.0660400390625,52.0751953125,"[1 8 9 8 8]","[4 3 3 3 3]"
