unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
53.03955078125,53.045654296875,"[5 9]","[9 3]"
29.1259765625,29.132080078125,"[1 3]","[4 4]"
25.69580078125,25.701904296875,"[9 9]","[6 2]"
56.768798828125,56.77490234375,"[5 9]","[9 2]"
53.57666015625,53.582763671875,"[3 6]","[4 9]"
50.689697265625,50.69580078125,"[9 7]","[3 6]"
28.6376953125,28.643798828125,"[3 3]","[9 4]"
56.72607421875,56.732177734375,"[7 4]","[2 5]"
49.835205078125,49.84130859375,"[3 8]","[0 3]"
26.62353515625,26.629638671875,"[8 4]","[3 3]"
