unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
115.6494140625,115.6585693359375,"[8 0 3 5]","[3 3 9 2]"
59.14306640625,59.1522216796875,"[1 3 1 3]","[4 0 4 9]"
56.4056396484375,56.414794921875,"[7 8 6 9]","[3 3 9 3]"
119.476318359375,119.4854736328125,"[2 0 3 4]","[5 3 9 8]"
57.3211669921875,57.330322265625,"[9 9 1 2]","[5 3 3 3]"
132.0098876953125,132.01904296875,"[4 6 3 7]","[8 3 4 2]"
163.531494140625,163.5406494140625,"[0 9 3 2]","[3 5 0 5]"
61.944580078125,61.9537353515625,"[1 5 4 8]","[3 9 3 3]"
127.7618408203125,127.77099609375,"[3 8 0 9]","[9 4 3 6]"
138.134765625,138.1439208984375,"[3 2 5 2]","[0 5 2 9]"
