unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
61.859130859375,61.865234375,"[2 5]","[9 2]"
32.281494140625,32.28759765625,"[7 3]","[2 2]"
64.51416015625,64.520263671875,"[4 1]","[8 3]"
56.878662109375,56.884765625,"[0 1]","[9 4]"
56.561279296875,56.5673828125,"[6 1]","[9 3]"
56.14013671875,56.146240234375,"[7 9]","[2 3]"
53.399658203125,53.40576171875,"[0 8]","[5 3]"
57.220458984375,57.2265625,"[9 7]","[3 9]"
22.64404296875,22.650146484375,"[8 8]","[3 3]"
55.77392578125,55.780029296875,"[0 6]","[2 9]"
62.8173828125,62.823486328125,"[4 5]","[8 9]"
56.2744140625,56.280517578125,"[6 5]","[1 9]"
30.401611328125,30.40771484375,"[7 0]","[2 2]"
49.761962890625,49.76806640625,"[9 6]","[2 9]"
52.978515625,52.984619140625,"[8 1]","[3 4]"
55.419921875,55.426025390625,"[0 1]","[3 4]"
27.44140625,27.447509765625,"[0 9]","[3 3]"
30.06591796875,30.072021484375,"[9 9]","[2 2]"
57.31201171875,57.318115234375,"[1 6]","[4 1]"
60.321044921875,60.3271484375,"[7 3]","[2 9]"
31.317138671875,31.3232421875,"[3 1]","[9 9]"
23.47412109375,23.480224609375,"[8 8]","[3 3]"
48.15673828125,48.162841796875,"[8 6]","[5 9]"
57.244873046875,57.2509765625,"[6 0]","[1 3]"
55.767822265625,55.77392578125,"[1 6]","[3 0]"
59.197998046875,59.2041015625,"[3 0]","[2 9]"
52.03857421875,52.044677734375,"[3 6]","[0 9]"
53.3935546875,53.399658203125,"[8 9]","[3 2]"
62.841796875,62.847900390625,"[2 5]","[3 9]"
29.30908203125,29.315185546875,"[1 1]","[4 4]"
65.00244140625,65.008544921875,"[3 5]","[0 9]"
57.11669921875,57.122802734375,"[9 0]","[5 2]"
60.3271484375,60.333251953125,"[2 7]","[5 9]"
55.804443359375,55.810546875,"[6 3]","[3 9]"
53.91845703125,53.924560546875,"[9 4]","[5 3]"
34.2529296875,34.259033203125,"[5 3]","[9 9]"
55.792236328125,55.79833984375,"[3 7]","[4 6]"
59.588623046875,59.5947265625,"[9 3]","[2 0]"
31.085205078125,31.09130859375,"[9 7]","[3 3]"
55.92041015625,55.926513671875,"[7 9]","[9 2]"
56.494140625,56.500244140625,"[4 3]","[8 9]"
54.89501953125,54.901123046875,"[8 1]","[3 9]"
52.50244140625,52.508544921875,"[4 9]","[5 2]"
51.67236328125,51.678466796875,"[8 3]","[3 9]"
48.052978515625,48.05908203125,"[8 6]","[5 9]"
48.406982421875,48.4130859375,"[6 8]","[9 3]"
51.5625,51.568603515625,"[8 3]","[3 2]"
56.671142578125,56.67724609375,"[3 7]","[9 2]"
57.080078125,57.086181640625,"[0 1]","[2 4]"
57.196044921875,57.2021484375,"[4 2]","[8 7]"
58.258056640625,58.26416015625,"[3 2]","[0 5]"
55.84716796875,55.853271484375,"[5 4]","[9 3]"
55.029296875,55.035400390625,"[6 0]","[9 3]"
49.2431640625,49.249267578125,"[6 8]","[0 3]"
53.302001953125,53.30810546875,"[2 6]","[9 3]"
56.298828125,56.304931640625,"[3 5]","[0 9]"
56.11572265625,56.121826171875,"[3 4]","[9 8]"
26.86767578125,26.873779296875,"[9 9]","[3 2]"
57.40966796875,57.415771484375,"[0 7]","[5 6]"
55.816650390625,55.82275390625,"[6 2]","[0 9]"
58.04443359375,58.050537109375,"[9 1]","[2 4]"
59.326171875,59.332275390625,"[5 9]","[9 2]"
56.512451171875,56.5185546875,"[9 0]","[5 9]"
48.9501953125,48.956298828125,"[8 3]","[3 9]"
56.72607421875,56.732177734375,"[5 8]","[9 3]"
55.340576171875,55.3466796875,"[9 3]","[3 0]"
25.81787109375,25.823974609375,"[9 8]","[3 3]"
59.893798828125,59.89990234375,"[0 5]","[2 9]"
57.244873046875,57.2509765625,"[0 4]","[2 5]"
29.998779296875,30.0048828125,"[9 1]","[3 3]"
57.60498046875,57.611083984375,"[5 9]","[9 2]"
57.989501953125,57.99560546875,"[6 3]","[1 9]"
29.632568359375,29.638671875,"[4 4]","[8 8]"
29.632568359375,29.638671875,"[4 4]","[8 8]"
53.857421875,53.863525390625,"[3 9]","[9 2]"
61.614990234375,61.62109375,"[2 1]","[7 3]"
51.91650390625,51.922607421875,"[2 8]","[9 3]"
63.3544921875,63.360595703125,"[3 5]","[2 9]"
56.6162109375,56.622314453125,"[2 4]","[9 8]"
54.21142578125,54.217529296875,"[7 6]","[2 9]"
30.938720703125,30.94482421875,"[3 3]","[9 4]"
52.2705078125,52.276611328125,"[8 7]","[3 2]"
