unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
51.544189453125,51.5533447265625,"[8 8 1 1]","[3 3 3 4]"
142.0257568359375,142.034912109375,"[0 5 9 3]","[9 9 5 4]"
132.916259765625,132.9254150390625,"[6 0 1 4]","[1 3 4 8]"
81.170654296875,81.1798095703125,"[8 3 3 0]","[4 2 9 2]"
109.6527099609375,109.661865234375,"[3 9 0 4]","[4 3 4 8]"
163.238525390625,163.2476806640625,"[9 3 9 1]","[3 9 2 4]"
114.14794921875,114.1571044921875,"[2 4 0 9]","[3 8 2 5]"
32.0526123046875,32.061767578125,"[2 6 1 7]","[9 9 9 9]"
97.0916748046875,97.100830078125,"[3 8 8 0]","[0 3 3 5]"
95.7916259765625,95.80078125,"[1 4 5 6]","[3 3 2 1]"
