unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
57.8338623046875,57.843017578125,"[3 3 6 2 6]","[9 9 3 9 1]"
110.687255859375,110.6964111328125,"[6 9 9 2 0]","[1 2 6 3 5]"
102.13623046875,102.1453857421875,"[5 3 2 7 3]","[9 2 9 3 9]"
91.278076171875,91.2872314453125,"[3 1 1 7 7]","[9 4 3 3 9]"
179.2877197265625,179.296875,"[9 2 3 3 0]","[3 5 2 9 3]"
87.5244140625,87.5335693359375,"[3 3 2 5 8]","[9 9 5 9 3]"
59.710693359375,59.7198486328125,"[1 8 6 4 1]","[3 3 9 3 9]"
64.910888671875,64.9200439453125,"[8 3 3 8 8]","[3 0 9 3 3]"
80.9967041015625,81.005859375,"[9 4 6 8 6]","[5 3 1 3 0]"
87.890625,87.8997802734375,"[0 6 9 7 2]","[5 9 3 3 5]"
