unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
55.841064453125,55.84716796875,"[4 1]","[8 4]"
105.133056640625,105.13916015625,"[2 3]","[3 2]"
65.069580078125,65.07568359375,"[5 0]","[9 5]"
30.291748046875,30.2978515625,"[9 3]","[2 2]"
50.0732421875,50.079345703125,"[9 8]","[5 3]"
59.72900390625,59.735107421875,"[2 9]","[3 2]"
65.655517578125,65.66162109375,"[3 5]","[2 9]"
58.282470703125,58.28857421875,"[5 6]","[2 3]"
58.38623046875,58.392333984375,"[9 3]","[2 9]"
60.83984375,60.845947265625,"[2 5]","[7 9]"
