unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
93.0450439453125,93.05419921875,"[5 5 0 2]","[2 9 3 7]"
138.3544921875,138.3636474609375,"[3 4 3 1]","[4 3 4 4]"
90.1885986328125,90.19775390625,"[0 7 8 2]","[3 2 3 5]"
107.684326171875,107.6934814453125,"[6 2 9 9]","[9 7 2 3]"
58.135986328125,58.1451416015625,"[8 2 0 7]","[3 9 9 3]"
80.6304931640625,80.6396484375,"[2 3 2 8]","[7 4 9 3]"
62.87841796875,62.8875732421875,"[1 6 5 3]","[4 9 9 9]"
89.483642578125,89.4927978515625,"[1 8 0 9]","[3 3 9 6]"
85.2264404296875,85.235595703125,"[0 6 8 3]","[5 9 3 9]"
98.236083984375,98.2452392578125,"[3 0 5 1]","[2 2 9 3]"
