unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
61.859130859375,61.865234375,"[2 5]","[9 2]"
32.281494140625,32.28759765625,"[7 3]","[2 2]"
64.51416015625,64.520263671875,"[4 1]","[8 3]"
56.878662109375,56.884765625,"[0 1]","[9 4]"
56.561279296875,56.5673828125,"[6 1]","[9 3]"
56.14013671875,56.146240234375,"[7 9]","[2 3]"
53.399658203125,53.40576171875,"[0 8]","[5 3]"
57.220458984375,57.2265625,"[9 7]","[3 9]"
22.64404296875,22.650146484375,"[8 8]","[3 3]"
55.77392578125,55.780029296875,"[0 6]","[2 9]"
