unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
56.9580078125,56.964111328125,"[8 1]","[4 9]"
52.691650390625,52.69775390625,"[8 3]","[4 2]"
51.873779296875,51.8798828125,"[6 9]","[1 2]"
33.856201171875,33.8623046875,"[5 5]","[9 2]"
53.466796875,53.472900390625,"[7 9]","[6 3]"
64.2578125,64.263916015625,"[1 5]","[3 9]"
50.152587890625,50.15869140625,"[9 4]","[2 3]"
55.828857421875,55.8349609375,"[4 3]","[3 0]"
29.473876953125,29.47998046875,"[4 7]","[3 3]"
54.461669921875,54.4677734375,"[8 7]","[3 2]"
