unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
29.791259765625,29.79736328125,"[0 0]","[2 2]"
53.302001953125,53.30810546875,"[2 6]","[9 3]"
59.3017578125,59.307861328125,"[5 9]","[9 2]"
57.208251953125,57.21435546875,"[1 2]","[4 5]"
50.52490234375,50.531005859375,"[6 8]","[1 3]"
60.906982421875,60.9130859375,"[7 0]","[9 4]"
52.886962890625,52.89306640625,"[6 0]","[9 2]"
56.103515625,56.109619140625,"[5 8]","[9 3]"
33.58154296875,33.587646484375,"[5 3]","[9 9]"
34.881591796875,34.8876953125,"[1 6]","[3 3]"
