unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
110.26611328125,110.2752685546875,"[5 5 9 9]","[9 8 5 2]"
161.517333984375,161.5264892578125,"[6 1 4 9]","[9 9 5 6]"
87.3504638671875,87.359619140625,"[7 1 3 3]","[9 4 0 0]"
59.3170166015625,59.326171875,"[9 9 0 1]","[3 3 3 4]"
90.5364990234375,90.545654296875,"[1 9 9 5]","[3 2 3 9]"
131.6986083984375,131.707763671875,"[3 6 3 2]","[9 9 2 3]"
96.002197265625,96.0113525390625,"[5 8 1 3]","[9 4 3 4]"
155.548095703125,155.5572509765625,"[8 3 5 0]","[3 0 9 5]"
60.333251953125,60.3424072265625,"[3 9 9 1]","[2 2 2 4]"
54.510498046875,54.5196533203125,"[8 8 2 8]","[3 3 5 3]"
