unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
83.953857421875,83.9630126953125,"[3 2 8 2]","[4 3 3 5]"
90.472412109375,90.4815673828125,"[3 7 2 3]","[9 2 5 9]"
108.3343505859375,108.343505859375,"[8 9 3 1]","[3 2 9 9]"
81.8206787109375,81.829833984375,"[3 7 0 3]","[9 3 3 9]"
107.611083984375,107.6202392578125,"[3 7 8 9]","[0 9 3 3]"
84.4940185546875,84.503173828125,"[2 9 2 6]","[3 3 7 1]"
58.8226318359375,58.831787109375,"[3 3 7 3]","[9 2 2 9]"
123.6053466796875,123.614501953125,"[5 6 5 2]","[2 9 9 5]"
92.7703857421875,92.779541015625,"[6 8 8 4]","[9 5 3 8]"
63.8763427734375,63.885498046875,"[2 5 3 3]","[9 2 9 9]"
