unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
58.19091796875,58.197021484375,"[1 9]","[9 3]"
34.2529296875,34.259033203125,"[5 6]","[9 9]"
52.935791015625,52.94189453125,"[4 3]","[5 0]"
53.729248046875,53.7353515625,"[0 9]","[9 2]"
34.2529296875,34.259033203125,"[5 5]","[9 9]"
30.078125,30.084228515625,"[0 3]","[2 2]"
34.814453125,34.820556640625,"[5 3]","[9 9]"
57.71484375,57.720947265625,"[4 7]","[3 9]"
98.773193359375,98.779296875,"[5 2]","[2 5]"
29.449462890625,29.45556640625,"[1 1]","[4 4]"
