unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
75.970458984375,75.9796142578125,"[3 8 8 4]","[9 3 3 3]"
99.2706298828125,99.27978515625,"[3 2 4 9]","[9 5 3 5]"
133.6029052734375,133.612060546875,"[7 8 2 3]","[9 3 5 2]"
103.9306640625,103.9398193359375,"[5 3 8 9]","[9 9 5 2]"
102.777099609375,102.7862548828125,"[9 8 1 3]","[2 3 3 0]"
104.425048828125,104.4342041015625,"[6 1 9 8]","[9 4 2 3]"
85.9039306640625,85.9130859375,"[3 5 5 6]","[0 2 9 9]"
130.023193359375,130.0323486328125,"[2 7 3 4]","[3 2 0 5]"
86.16943359375,86.1785888671875,"[7 4 3 3]","[2 5 9 9]"
101.8524169921875,101.861572265625,"[9 6 8 1]","[2 9 3 4]"
