unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
57.867431640625,57.87353515625,"[1 9]","[4 5]"
59.881591796875,59.8876953125,"[9 0]","[2 4]"
53.204345703125,53.21044921875,"[3 9]","[0 3]"
53.192138671875,53.1982421875,"[7 6]","[2 9]"
25.69580078125,25.701904296875,"[9 9]","[6 2]"
34.881591796875,34.8876953125,"[1 7]","[3 3]"
49.0234375,49.029541015625,"[9 8]","[6 3]"
47.30224609375,47.308349609375,"[3 8]","[9 3]"
57.99560546875,58.001708984375,"[7 4]","[2 8]"
52.716064453125,52.72216796875,"[7 4]","[6 3]"
