unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
165.9942626953125,166.00341796875,"[2 3 8 1 9]","[3 2 3 4 5]"
118.524169921875,118.5333251953125,"[0 5 0 8 3]","[2 2 4 3 9]"
147.6654052734375,147.674560546875,"[9 5 3 0 6]","[3 9 4 9 9]"
94.44580078125,94.4549560546875,"[3 6 8 2 3]","[2 9 3 9 9]"
85.0616455078125,85.07080078125,"[1 2 2 4 1]","[4 3 0 3 4]"
214.4805908203125,214.48974609375,"[0 4 2 9 3]","[3 8 0 5 2]"
136.4501953125,136.4593505859375,"[3 8 1 0 1]","[0 5 3 4 4]"
111.87744140625,111.8865966796875,"[3 1 9 4 3]","[2 4 3 8 2]"
121.563720703125,121.5728759765625,"[9 5 7 4 0]","[3 2 2 8 4]"
146.173095703125,146.1822509765625,"[3 3 0 3 2]","[2 9 2 2 0]"
