unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
89.2181396484375,89.227294921875,"[0 7 4]","[3 2 8]"
93.914794921875,93.9239501953125,"[0 5 9]","[5 9 3]"
80.3558349609375,80.364990234375,"[1 8 9]","[4 5 3]"
30.4595947265625,30.46875,"[3 3 3]","[9 9 9]"
68.060302734375,68.0694580078125,"[5 1 4]","[9 3 3]"
63.8946533203125,63.90380859375,"[5 4 0]","[9 8 9]"
74.6978759765625,74.70703125,"[3 9 3]","[4 3 2]"
82.3974609375,82.4066162109375,"[1 9 3]","[4 5 0]"
76.64794921875,76.6571044921875,"[9 2 8]","[2 5 3]"
86.279296875,86.2884521484375,"[9 1 2]","[2 4 5]"
