unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
172.2015380859375,172.210693359375,"[9 1 9 3]","[3 9 5 9]"
73.297119140625,73.3062744140625,"[9 3 9 3]","[3 2 6 4]"
56.7901611328125,56.79931640625,"[8 9 2 7]","[3 6 3 3]"
183.6090087890625,183.6181640625,"[1 2 3 0]","[4 0 2 3]"
96.5606689453125,96.56982421875,"[9 4 5 8]","[3 5 9 3]"
137.091064453125,137.1002197265625,"[8 5 4 2]","[4 9 8 9]"
150.9429931640625,150.9521484375,"[9 6 3 9]","[3 9 9 2]"
82.1685791015625,82.177734375,"[5 5 9 4]","[8 9 3 8]"
87.615966796875,87.6251220703125,"[1 7 0 9]","[4 3 2 3]"
97.7783203125,97.7874755859375,"[8 3 1 3]","[3 2 4 0]"
