unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
74.542236328125,74.5513916015625,"[9 8 8 3]","[2 3 3 0]"
103.7841796875,103.7933349609375,"[8 2 3 7]","[3 3 4 6]"
111.6851806640625,111.6943359375,"[6 7 9 4]","[1 2 5 3]"
94.720458984375,94.7296142578125,"[8 3 2 5]","[3 2 9 9]"
111.3189697265625,111.328125,"[3 4 9 0]","[9 8 5 2]"
109.3963623046875,109.405517578125,"[9 4 2 1]","[3 8 0 4]"
82.965087890625,82.9742431640625,"[3 3 2 2]","[9 2 9 5]"
143.4906005859375,143.499755859375,"[8 9 3 3]","[3 3 9 9]"
82.5531005859375,82.562255859375,"[3 8 6 1]","[9 3 9 4]"
95.4254150390625,95.4345703125,"[2 5 3 1]","[0 8 0 3]"
