unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
59.326171875,59.332275390625,"[2 7]","[9 2]"
56.72607421875,56.732177734375,"[7 8]","[3 4]"
60.83984375,60.845947265625,"[2 5]","[7 9]"
58.09326171875,58.099365234375,"[4 0]","[5 3]"
29.06494140625,29.071044921875,"[8 1]","[4 4]"
55.16357421875,55.169677734375,"[3 9]","[4 2]"
58.9111328125,58.917236328125,"[9 5]","[3 9]"
57.6904296875,57.696533203125,"[6 0]","[1 3]"
51.702880859375,51.708984375,"[8 2]","[3 5]"
53.546142578125,53.55224609375,"[4 8]","[8 3]"
