unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
34.8175048828125,34.82666015625,"[5 3 3 6 5]","[9 9 9 9 9]"
191.12548828125,191.1346435546875,"[0 5 5 4 3]","[3 9 9 8 0]"
109.7442626953125,109.75341796875,"[0 7 3 6 8]","[5 2 2 9 3]"
118.54248046875,118.5516357421875,"[3 0 8 7 5]","[2 2 4 3 9]"
73.8922119140625,73.9013671875,"[7 9 8 9 7]","[2 2 3 2 6]"
133.0535888671875,133.062744140625,"[3 7 8 0 2]","[9 3 5 3 0]"
221.0723876953125,221.08154296875,"[9 7 1 5 6]","[6 3 4 8 9]"
108.1329345703125,108.14208984375,"[6 2 2 7 3]","[3 5 3 3 9]"
55.8746337890625,55.8837890625,"[3 9 3 3 3]","[0 6 2 2 4]"
162.9547119140625,162.9638671875,"[9 1 2 3 6]","[3 9 5 9 9]"
