unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
58.642578125,58.648681640625,"[1 3]","[4 0]"
57.623291015625,57.62939453125,"[9 7]","[2 3]"
52.777099609375,52.783203125,"[3 9]","[0 6]"
59.271240234375,59.27734375,"[0 1]","[2 9]"
58.099365234375,58.10546875,"[3 0]","[4 9]"
49.664306640625,49.67041015625,"[3 8]","[9 3]"
49.493408203125,49.49951171875,"[4 8]","[8 3]"
58.056640625,58.062744140625,"[2 9]","[5 3]"
59.454345703125,59.46044921875,"[3 0]","[4 5]"
55.255126953125,55.26123046875,"[4 3]","[8 0]"
