unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
86.38916015625,86.3983154296875,"[8 4 7 2]","[3 8 9 3]"
88.43994140625,88.4490966796875,"[5 4 0 3]","[2 3 9 9]"
78.9459228515625,78.955078125,"[0 7 3 5]","[3 3 9 9]"
108.1878662109375,108.197021484375,"[9 3 0 8]","[3 2 4 3]"
54.52880859375,54.5379638671875,"[8 4 0 6]","[3 3 9 9]"
27.4383544921875,27.447509765625,"[4 9 0 9]","[3 3 3 3]"
91.51611328125,91.5252685546875,"[5 3 4 7]","[9 9 3 2]"
66.4947509765625,66.50390625,"[1 7 2 2]","[3 3 5 7]"
53.5491943359375,53.558349609375,"[8 8 8 4]","[3 3 3 8]"
78.7078857421875,78.717041015625,"[9 6 2 8]","[3 9 0 3]"
