unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
133.30078125,133.3099365234375,"[3 2 1 0 3]","[9 3 4 5 0]"
159.173583984375,159.1827392578125,"[2 8 3 2 0]","[5 3 2 3 9]"
88.22021484375,88.2293701171875,"[9 3 0 2 3]","[5 4 4 5 9]"
124.017333984375,124.0264892578125,"[2 3 8 3 6]","[5 4 3 2 9]"
83.642578125,83.6517333984375,"[6 6 7 4 0]","[9 9 3 3 2]"
155.01708984375,155.0262451171875,"[8 2 7 9 3]","[3 3 9 2 4]"
86.5447998046875,86.553955078125,"[5 8 5 0 5]","[9 3 2 2 2]"
130.426025390625,130.4351806640625,"[0 9 1 3 3]","[3 2 4 9 9]"
91.864013671875,91.8731689453125,"[5 1 4 6 2]","[9 4 3 9 3]"
83.2305908203125,83.23974609375,"[4 9 9 9 6]","[3 2 3 2 9]"
