unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
28.082275390625,28.08837890625,"[3 3]","[9 2]"
29.437255859375,29.443359375,"[6 2]","[9 9]"
50.140380859375,50.146484375,"[9 3]","[2 4]"
58.16650390625,58.172607421875,"[7 3]","[9 0]"
52.642822265625,52.64892578125,"[3 8]","[2 3]"
49.03564453125,49.041748046875,"[9 3]","[2 4]"
65.283203125,65.289306640625,"[7 1]","[2 3]"
64.691162109375,64.697265625,"[1 0]","[3 4]"
58.41064453125,58.416748046875,"[7 9]","[3 5]"
55.48095703125,55.487060546875,"[1 3]","[3 0]"
