unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
192.9656982421875,192.974853515625,"[9 3 4 3 6]","[3 9 8 2 0]"
92.8619384765625,92.87109375,"[7 1 3 5 3]","[2 3 9 9 2]"
191.912841796875,191.9219970703125,"[4 1 4 3 0]","[8 3 3 4 9]"
185.8795166015625,185.888671875,"[3 6 4 2 4]","[4 9 3 7 8]"
112.5823974609375,112.591552734375,"[2 0 8 2 6]","[9 2 4 3 3]"
107.51953125,107.5286865234375,"[6 0 1 9 2]","[9 3 9 3 5]"
130.8746337890625,130.8837890625,"[6 5 3 3 8]","[9 8 9 2 3]"
89.0533447265625,89.0625,"[4 8 2 0 8]","[3 3 7 5 3]"
189.1937255859375,189.202880859375,"[6 8 9 3 9]","[1 3 3 9 2]"
161.0321044921875,161.041259765625,"[8 0 3 9 3]","[3 3 0 3 2]"
