unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
133.59375,133.6029052734375,"[3 8 2 9 0]","[4 3 5 6 9]"
137.0269775390625,137.0361328125,"[2 4 3 9 3]","[7 3 9 5 9]"
108.7646484375,108.7738037109375,"[8 4 3 3 4]","[3 3 2 9 3]"
167.7703857421875,167.779541015625,"[7 2 9 3 0]","[3 0 3 2 3]"
134.9395751953125,134.94873046875,"[4 3 6 7 8]","[8 2 9 2 3]"
55.9295654296875,55.938720703125,"[1 1 9 4 8]","[4 4 3 3 3]"
160.9222412109375,160.931396484375,"[6 9 4 2 3]","[1 6 3 9 0]"
150.03662109375,150.0457763671875,"[6 2 3 8 3]","[9 3 9 3 2]"
147.0428466796875,147.052001953125,"[0 6 8 2 9]","[2 9 3 9 2]"
79.57763671875,79.5867919921875,"[8 0 6 3 0]","[3 3 9 9 3]"
