unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
56.494140625,56.500244140625,"[4 3]","[8 9]"
54.89501953125,54.901123046875,"[8 1]","[3 9]"
52.50244140625,52.508544921875,"[4 9]","[5 2]"
51.67236328125,51.678466796875,"[8 3]","[3 9]"
48.052978515625,48.05908203125,"[8 6]","[5 9]"
48.406982421875,48.4130859375,"[6 8]","[9 3]"
51.5625,51.568603515625,"[8 3]","[3 2]"
56.671142578125,56.67724609375,"[3 7]","[9 2]"
57.080078125,57.086181640625,"[0 1]","[2 4]"
57.196044921875,57.2021484375,"[4 2]","[8 7]"
