unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
34.65576171875,34.661865234375,"[3 5]","[9 9]"
57.586669921875,57.5927734375,"[0 4]","[2 8]"
51.580810546875,51.5869140625,"[7 8]","[2 5]"
28.314208984375,28.3203125,"[6 3]","[9 9]"
62.701416015625,62.70751953125,"[5 3]","[9 0]"
56.842041015625,56.84814453125,"[5 8]","[9 3]"
57.421875,57.427978515625,"[1 7]","[4 2]"
55.2978515625,55.303955078125,"[8 2]","[4 3]"
55.126953125,55.133056640625,"[1 6]","[4 3]"
55.010986328125,55.01708984375,"[1 9]","[4 6]"
