unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
52.716064453125,52.72216796875,"[9 8]","[2 3]"
64.739990234375,64.74609375,"[1 5]","[9 2]"
61.2548828125,61.260986328125,"[2 4]","[7 8]"
31.317138671875,31.3232421875,"[2 1]","[9 9]"
56.854248046875,56.8603515625,"[6 7]","[0 3]"
50.50048828125,50.506591796875,"[8 6]","[4 3]"
57.6416015625,57.647705078125,"[5 6]","[9 3]"
62.9638671875,62.969970703125,"[3 1]","[2 3]"
57.244873046875,57.2509765625,"[2 4]","[7 3]"
106.951904296875,106.9580078125,"[2 3]","[3 2]"
