unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
30.194091796875,30.2032470703125,"[0 0 0]","[3 9 2]"
61.3494873046875,61.358642578125,"[0 1 7]","[3 4 3]"
64.1510009765625,64.16015625,"[1 7 6]","[3 2 3]"
53.997802734375,54.0069580078125,"[2 9 6]","[3 3 9]"
169.024658203125,169.0338134765625,"[3 5 9]","[9 8 3]"
52.8350830078125,52.84423828125,"[1 8 6]","[4 3 3]"
88.128662109375,88.1378173828125,"[5 9 1]","[9 3 4]"
62.1551513671875,62.164306640625,"[3 8 5]","[2 4 2]"
107.92236328125,107.9315185546875,"[0 5 2]","[3 2 0]"
54.3182373046875,54.327392578125,"[8 7 8]","[3 2 3]"
