unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
53.485107421875,53.4942626953125,"[3 8 2 6]","[9 3 9 9]"
60.8001708984375,60.809326171875,"[0 2 0 0]","[9 3 5 3]"
169.4091796875,169.4183349609375,"[8 9 0 5]","[5 2 3 8]"
83.67919921875,83.6883544921875,"[4 9 7 9]","[5 2 2 3]"
110.5316162109375,110.540771484375,"[3 8 7 5]","[0 3 2 9]"
56.1126708984375,56.121826171875,"[4 3 4 6]","[8 9 5 9]"
79.962158203125,79.9713134765625,"[4 8 0 4]","[3 3 5 8]"
85.601806640625,85.6109619140625,"[5 4 1 1]","[9 3 4 4]"
90.5731201171875,90.582275390625,"[0 7 9 5]","[2 3 3 9]"
90.8477783203125,90.85693359375,"[9 5 1 8]","[3 8 4 3]"
