unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
81.646728515625,81.6558837890625,"[9 9 7 8 0]","[5 3 6 3 3]"
156.6558837890625,156.6650390625,"[3 9 9 8 9]","[9 6 5 3 3]"
100.8453369140625,100.8544921875,"[9 9 3 0 7]","[6 3 0 2 2]"
50.93994140625,50.9490966796875,"[8 8 4 8 9]","[3 3 3 3 2]"
164.53857421875,164.5477294921875,"[2 2 3 8 5]","[0 5 9 3 2]"
183.7646484375,183.7738037109375,"[9 4 9 3 1]","[2 3 5 9 4]"
170.5352783203125,170.54443359375,"[2 0 9 9 3]","[5 3 6 2 9]"
115.924072265625,115.9332275390625,"[2 3 1 8 5]","[3 9 3 3 2]"
90.399169921875,90.4083251953125,"[8 3 3 6 5]","[4 0 2 9 9]"
131.72607421875,131.7352294921875,"[5 9 1 2 9]","[2 5 4 0 3]"
