unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
51.763916015625,51.7730712890625,"[8 9 9]","[4 3 3]"
51.8646240234375,51.873779296875,"[8 8 0]","[3 3 2]"
57.23876953125,57.2479248046875,"[8 7 0]","[3 6 3]"
91.241455078125,91.2506103515625,"[1 2 3]","[3 5 0]"
87.249755859375,87.2589111328125,"[1 2 7]","[4 9 3]"
86.97509765625,86.9842529296875,"[9 3 4]","[5 9 8]"
90.71044921875,90.7196044921875,"[5 3 0]","[2 9 5]"
55.1971435546875,55.206298828125,"[9 1 1]","[6 4 4]"
54.30908203125,54.3182373046875,"[4 6 2]","[5 9 5]"
84.429931640625,84.4390869140625,"[3 4 1]","[0 8 4]"
