unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
102.972412109375,102.978515625,"[9 5]","[5 9]"
29.91943359375,29.925537109375,"[6 3]","[9 9]"
57.611083984375,57.6171875,"[1 4]","[4 8]"
27.130126953125,27.13623046875,"[3 3]","[0 0]"
60.552978515625,60.55908203125,"[1 3]","[4 2]"
24.090576171875,24.0966796875,"[9 8]","[3 3]"
30.01708984375,30.023193359375,"[3 3]","[4 9]"
59.588623046875,59.5947265625,"[1 3]","[4 9]"
31.939697265625,31.94580078125,"[5 3]","[9 9]"
56.82373046875,56.829833984375,"[1 6]","[4 9]"
