unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
62.969970703125,62.9791259765625,"[5 5 3]","[9 8 0]"
67.1905517578125,67.19970703125,"[3 1 5]","[2 4 2]"
83.0108642578125,83.02001953125,"[0 1 8]","[2 3 5]"
81.8115234375,81.8206787109375,"[0 3 7]","[3 4 2]"
83.5968017578125,83.60595703125,"[2 8 3]","[3 3 9]"
50.9674072265625,50.9765625,"[9 6 8]","[3 9 3]"
83.5784912109375,83.587646484375,"[4 0 1]","[3 2 4]"
109.3231201171875,109.332275390625,"[5 5 9]","[9 9 5]"
83.880615234375,83.8897705078125,"[6 9 2]","[9 5 7]"
87.359619140625,87.3687744140625,"[5 9 3]","[2 3 0]"
