unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
126.2603759765625,126.26953125,"[0 8 3 3 9]","[3 3 2 9 2]"
90.1702880859375,90.179443359375,"[6 3 3 1 2]","[9 9 9 3 5]"
55.8563232421875,55.865478515625,"[8 6 8 2 5]","[3 9 3 9 9]"
88.2293701171875,88.238525390625,"[3 7 6 2 3]","[2 2 9 9 0]"
108.0322265625,108.0413818359375,"[4 0 4 9 6]","[8 5 3 2 0]"
118.76220703125,118.7713623046875,"[7 6 4 2 1]","[2 3 8 3 4]"
123.1292724609375,123.138427734375,"[3 1 2 3 5]","[9 3 3 4 9]"
85.821533203125,85.8306884765625,"[6 4 5 8 4]","[3 8 9 3 3]"
145.184326171875,145.1934814453125,"[7 1 4 3 9]","[3 3 3 9 5]"
133.4747314453125,133.48388671875,"[3 9 1 6 9]","[2 3 4 9 2]"
