unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
95.361328125,95.3704833984375,"[2 5 0 0 3]","[5 9 3 3 9]"
90.966796875,90.9759521484375,"[3 3 2 1 0]","[9 4 9 4 5]"
186.21826171875,186.2274169921875,"[9 7 3 2 5]","[3 2 9 0 9]"
117.388916015625,117.3980712890625,"[3 8 2 5 8]","[4 3 7 9 3]"
115.8416748046875,115.850830078125,"[7 8 5 5 1]","[2 5 9 9 3]"
100.59814453125,100.6072998046875,"[1 2 0 0 5]","[3 3 4 2 8]"
127.899169921875,127.9083251953125,"[3 5 8 6 8]","[4 8 3 9 3]"
83.45947265625,83.4686279296875,"[7 2 2 4 4]","[6 3 0 8 3]"
135.2691650390625,135.2783203125,"[2 8 9 3 6]","[0 3 5 9 9]"
63.9129638671875,63.922119140625,"[5 8 2 8 2]","[9 3 3 3 9]"
