unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
51.507568359375,51.5167236328125,"[6 6 3]","[9 0 9]"
60.443115234375,60.4522705078125,"[4 4 0]","[8 3 5]"
26.5594482421875,26.568603515625,"[6 6 6]","[3 9 9]"
138.5284423828125,138.53759765625,"[3 3 0]","[0 9 3]"
63.4002685546875,63.409423828125,"[9 3 5]","[2 0 2]"
78.607177734375,78.6163330078125,"[9 6 0]","[5 9 9]"
80.8685302734375,80.877685546875,"[9 1 3]","[6 4 9]"
100.909423828125,100.9185791015625,"[9 5 3]","[3 9 0]"
31.3018798828125,31.31103515625,"[7 2 0]","[9 9 9]"
59.1705322265625,59.1796875,"[3 2 2]","[4 9 9]"
