unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
84.1278076171875,84.136962890625,"[3 7 3 9 3]","[2 9 4 2 9]"
83.4869384765625,83.49609375,"[8 6 0 4 6]","[3 1 5 3 9]"
84.6771240234375,84.686279296875,"[7 0 9 9 6]","[3 2 2 3 1]"
160.80322265625,160.8123779296875,"[4 2 3 9 3]","[8 9 9 2 2]"
114.239501953125,114.2486572265625,"[9 9 5 4 6]","[2 2 9 3 0]"
55.99365234375,56.0028076171875,"[8 8 4 9 1]","[3 3 3 3 4]"
187.9669189453125,187.97607421875,"[9 9 3 4 1]","[3 5 9 3 4]"
226.318359375,226.3275146484375,"[6 7 2 3 9]","[1 3 3 9 2]"
81.4361572265625,81.4453125,"[6 8 3 7 3]","[0 5 0 3 0]"
140.460205078125,140.4693603515625,"[4 5 0 7 3]","[8 9 3 3 2]"
