unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
30.780029296875,30.7891845703125,"[9 3 0]","[2 2 2]"
82.5714111328125,82.58056640625,"[3 3 0]","[9 4 3]"
84.979248046875,84.9884033203125,"[0 8 5]","[4 5 9]"
89.886474609375,89.8956298828125,"[1 3 2]","[4 2 7]"
50.3997802734375,50.408935546875,"[8 3 8]","[3 0 3]"
56.1767578125,56.1859130859375,"[1 3 6]","[4 4 1]"
66.9708251953125,66.97998046875,"[1 5 0]","[9 9 5]"
29.791259765625,29.8004150390625,"[8 7 4]","[3 3 3]"
62.933349609375,62.9425048828125,"[5 5 0]","[9 9 3]"
77.01416015625,77.0233154296875,"[6 7 3]","[9 6 0]"
