unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
32.01904296875,32.025146484375,"[7 1]","[3 3]"
57.879638671875,57.8857421875,"[3 2]","[4 0]"
52.1240234375,52.130126953125,"[0 8]","[9 5]"
56.8603515625,56.866455078125,"[2 4]","[0 8]"
56.97021484375,56.976318359375,"[3 4]","[0 5]"
62.384033203125,62.39013671875,"[3 5]","[9 8]"
33.184814453125,33.19091796875,"[7 5]","[9 9]"
62.969970703125,62.97607421875,"[5 0]","[9 2]"
59.136962890625,59.14306640625,"[2 0]","[5 2]"
30.401611328125,30.40771484375,"[7 9]","[2 2]"
