unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
85.51025390625,85.5194091796875,"[3 4 4 9]","[2 8 3 6]"
80.7952880859375,80.804443359375,"[9 8 6 7]","[2 3 0 3]"
108.544921875,108.5540771484375,"[1 2 9 0]","[9 5 3 9]"
88.14697265625,88.1561279296875,"[0 4 5 5]","[2 3 9 9]"
84.48486328125,84.4940185546875,"[7 9 8 3]","[3 2 5 2]"
103.45458984375,103.4637451171875,"[9 3 4 3]","[6 0 3 9]"
56.0760498046875,56.085205078125,"[6 3 6 3]","[0 4 9 0]"
83.917236328125,83.9263916015625,"[5 8 9 6]","[2 4 2 3]"
108.3343505859375,108.343505859375,"[9 3 3 2]","[2 9 9 7]"
81.7657470703125,81.77490234375,"[8 4 3 4]","[3 3 9 3]"
