unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
85.43701171875,85.4461669921875,"[9 6 0 2]","[3 9 3 0]"
89.630126953125,89.6392822265625,"[7 9 5 6]","[3 3 9 0]"
107.940673828125,107.9498291015625,"[9 3 6 7]","[3 0 1 2]"
101.129150390625,101.1383056640625,"[6 8 9 1]","[9 3 2 4]"
112.664794921875,112.6739501953125,"[1 2 3 8]","[3 5 0 3]"
62.0819091796875,62.091064453125,"[6 5 7 7]","[9 9 9 6]"
58.26416015625,58.2733154296875,"[3 2 2 0]","[9 9 9 2]"
84.136962890625,84.1461181640625,"[3 9 3 1]","[9 6 9 4]"
91.4337158203125,91.44287109375,"[9 3 3 8]","[2 2 9 3]"
81.591796875,81.6009521484375,"[7 8 0 3]","[2 3 4 4]"
