unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
107.427978515625,107.4371337890625,"[6 9 8 3 6]","[1 5 4 0 3]"
130.462646484375,130.4718017578125,"[9 6 0 9 3]","[2 9 4 3 2]"
151.6845703125,151.6937255859375,"[0 5 3 2 6]","[9 8 4 5 1]"
84.1094970703125,84.11865234375,"[2 2 6 8 7]","[9 9 3 3 2]"
107.5286865234375,107.537841796875,"[4 3 3 3 5]","[5 2 4 9 9]"
101.165771484375,101.1749267578125,"[8 3 9 3 9]","[5 9 2 9 6]"
78.5980224609375,78.607177734375,"[0 6 2 6 3]","[3 9 3 9 9]"
97.7142333984375,97.723388671875,"[8 5 3 8 9]","[3 2 9 4 2]"
80.4931640625,80.5023193359375,"[9 8 8 4 2]","[5 4 3 3 5]"
162.249755859375,162.2589111328125,"[6 1 8 9 3]","[9 4 3 3 9]"
