unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
55.16357421875,55.169677734375,"[9 3]","[2 4]"
55.23681640625,55.242919921875,"[3 7]","[4 6]"
54.72412109375,54.730224609375,"[8 0]","[3 5]"
58.099365234375,58.10546875,"[8 1]","[5 3]"
59.06982421875,59.075927734375,"[7 1]","[9 4]"
59.423828125,59.429931640625,"[4 0]","[8 2]"
26.86767578125,26.873779296875,"[9 9]","[2 3]"
28.082275390625,28.08837890625,"[3 3]","[2 0]"
52.1728515625,52.178955078125,"[9 7]","[3 2]"
55.694580078125,55.70068359375,"[4 9]","[3 2]"
