unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
57.4493408203125,57.45849609375,"[6 7 6]","[1 2 0]"
84.85107421875,84.8602294921875,"[3 2 4]","[2 5 8]"
53.082275390625,53.0914306640625,"[4 9 3]","[5 5 0]"
85.65673828125,85.6658935546875,"[2 0 4]","[9 3 8]"
82.2784423828125,82.28759765625,"[2 4 7]","[9 3 6]"
59.820556640625,59.8297119140625,"[2 2 3]","[5 9 4]"
57.989501953125,57.9986572265625,"[2 3 6]","[9 9 1]"
93.072509765625,93.0816650390625,"[1 4 3]","[3 8 9]"
90.3076171875,90.3167724609375,"[5 0 8]","[2 5 4]"
80.5572509765625,80.56640625,"[1 7 8]","[9 6 3]"
