unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
52.020263671875,52.0263671875,"[8 2]","[3 9]"
55.853271484375,55.859375,"[4 2]","[3 5]"
52.60009765625,52.606201171875,"[8 3]","[3 9]"
51.397705078125,51.40380859375,"[8 4]","[5 8]"
53.082275390625,53.08837890625,"[7 3]","[6 9]"
56.2255859375,56.231689453125,"[9 0]","[5 9]"
53.9306640625,53.936767578125,"[3 0]","[9 3]"
52.874755859375,52.880859375,"[1 8]","[9 3]"
56.134033203125,56.14013671875,"[8 3]","[3 9]"
31.085205078125,31.09130859375,"[7 7]","[3 2]"
