unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
82.855224609375,82.8643798828125,"[8 2 3 2]","[3 9 9 5]"
102.3834228515625,102.392578125,"[3 4 3 8]","[2 3 0 3]"
55.682373046875,55.6915283203125,"[8 0 8 9]","[3 3 3 2]"
93.42041015625,93.4295654296875,"[1 5 3 3]","[4 2 9 0]"
90.106201171875,90.1153564453125,"[9 9 5 3]","[5 6 2 4]"
105.6793212890625,105.6884765625,"[4 7 3 9]","[3 6 0 2]"
89.5477294921875,89.556884765625,"[2 3 5 3]","[0 9 9 2]"
84.92431640625,84.9334716796875,"[6 8 2 7]","[9 3 5 9]"
58.428955078125,58.4381103515625,"[9 3 3 0]","[2 9 4 2]"
85.3363037109375,85.345458984375,"[4 4 2 0]","[3 3 5 2]"
