unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
101.678466796875,101.6876220703125,"[8 9 3 6]","[3 2 0 3]"
87.615966796875,87.6251220703125,"[6 4 5 9]","[1 3 9 3]"
125.8209228515625,125.830078125,"[9 3 4 8]","[2 9 3 5]"
60.552978515625,60.5621337890625,"[1 3 3 3]","[4 4 2 9]"
114.5965576171875,114.605712890625,"[1 8 3 7]","[4 3 9 2]"
105.157470703125,105.1666259765625,"[8 9 7 4]","[3 5 2 8]"
89.0350341796875,89.044189453125,"[3 5 4 4]","[2 9 3 8]"
84.210205078125,84.2193603515625,"[0 0 2 7]","[3 2 3 6]"
82.232666015625,82.2418212890625,"[2 8 8 9]","[9 3 3 5]"
84.5123291015625,84.521484375,"[2 2 9 3]","[7 9 6 9]"
